objid,ra,dec,u,g,r,i,z,run,camcol,field,specObjID
1237659133281567078,214.308597509513,52.0672640989797,25.68186,22.33803,21.29336,20.95597,21.33451,3180,5,68,0
1237659133281567085,214.328866444808,52.0901081687331,22.91944,22.04238,21.43646,21.71286,21.09797,3180,5,68,0
1237659133281567106,214.259775315036,51.9772200922109,24.70849,21.87124,20.55254,19.63647,19.16349,3180,5,68,0
1237659133281567112,214.375693983752,52.1303938966513,23.20867,22.66704,21.87097,21.56989,21.67336,3180,5,68,0
1237659133281567114,214.284778132018,51.9975756366573,23.43286,22.47,21.48405,21.14378,20.95374,3180,5,68,0
1237659133281567119,214.328916233693,52.0553161960955,22.24254,22.11712,21.10013,20.86223,20.61464,3180,5,68,0
1237659133281567156,214.397407381627,52.1105460739869,22.51971,22.01358,21.27647,21.11532,20.68541,3180,5,68,0
1237659133281567158,214.353618371701,52.04744175947,22.30347,20.73689,20.05745,19.78959,19.58079,3180,5,68,0
1237659133281567202,214.30657736556,51.9328887230092,22.71395,21.85073,20.56821,19.80491,19.49322,3180,5,68,0
1237659133281567227,214.355776089897,51.9786776135757,22.61089,22.28302,21.58609,21.12928,21.37433,3180,5,68,0
1237659133281567236,214.456031464222,52.1111987244178,23.85862,22.36028,21.3079,21.10344,20.88289,3180,5,68,0
1237659133281567256,214.438556930878,52.0661082186366,24.97648,22.889,21.11672,19.98639,19.26698,3180,5,68,7915166613237946368
1237659133281567278,214.475159886696,52.0916309144227,24.25664,22.5766,21.61271,21.48103,21.05316,3180,5,68,0
1237659133281567285,214.43749930193,52.0341147322958,23.17721,21.52487,20.39026,19.88246,19.54523,3180,5,68,0
1237659133281567302,214.41480963651,51.9850094517725,25.67409,22.66717,21.16381,20.19017,19.78907,3180,5,68,0
1237659133281567304,214.438282554133,52.0126700469931,24.22665,22.50233,21.93748,21.74111,21.60144,3180,5,68,0
1237659133281567312,214.414557917652,51.9717500260936,22.76739,21.32681,20.03907,19.47414,19.1399,3180,5,68,0
1237659133281567326,214.513321128615,52.08229762489,24.07987,22.75426,21.17403,20.4478,19.91029,3180,5,68,0
1237659133281567330,214.436348242834,51.9657684399407,24.51165,22.04969,20.41629,19.91203,19.52888,3180,5,68,0
1237659133281567341,214.399855569008,51.905780761761,23.50597,21.19647,20.58241,20.33591,20.33572,3180,5,68,0
1237659133281567356,214.416417105022,51.8942619879773,24.66379,27.44315,20.24767,21.36091,24.8494,3180,5,68,0
1237659133281567362,214.414755817571,51.8961620258449,27.18163,26.33044,21.85182,20.86041,23.0857,3180,5,68,0
1237659133281567372,214.534131516587,52.0629202324981,24.78516,23.75358,21.05897,20.63877,20.07158,3180,5,68,0
1237659133281567397,214.475306670465,51.9720659551362,22.02117,20.75687,19.32377,18.81472,18.38644,3180,5,68,0
1237659133281567398,214.535797468677,52.0542718906219,22.614,22.76014,21.49927,21.10095,20.49223,3180,5,68,0
1237659133281567401,214.513326134397,52.0173096081423,22.90971,22.30708,21.26918,20.78203,20.80116,3180,5,68,0
1237659133281567405,214.512566773522,51.9971742830034,23.9988,22.63589,21.98598,21.87813,21.62459,3180,5,68,0
1237659133281567440,214.307003362529,52.0458494021467,23.46317,25.67735,21.90124,20.78512,20.09377,3180,5,68,0
1237659133281567523,214.377270601342,51.9207067555513,23.44709,23.65587,21.64762,20.68931,20.46536,3180,5,68,0
1237659133281567524,214.475849567645,52.0572611772752,26.11609,23.4167,21.71337,20.9839,20.40372,3180,5,68,0
1237659133281567559,214.476605276302,51.9935942447489,23.44749,23.12354,21.95609,21.72865,20.97344,3180,5,68,0
1237659133281567561,214.476404836242,51.9899674962246,26.54835,22.72644,21.42285,19.9522,19.16404,3180,5,68,0
1237659133281567587,214.562228332162,52.0648953301738,22.62682,22.98068,21.65461,21.09448,20.73787,3180,5,68,0
1237659133281567600,214.26168237104,52.0019463963563,25.27871,22.10686,21.29089,19.78075,19.34729,3180,5,68,0
1237659133281632268,214.534459939651,51.8940992160279,22.57504,20.09518,18.64347,17.09115,16.23027,3180,5,69,0
1237659133281632271,214.475082444932,51.8993656816277,19.58872,22.60491,20.89048,17.31763,19.06567,3180,5,69,0
1237659133281632281,214.47619091976,51.9077408762012,19.65285,23.02851,21.52359,18.419,19.45166,3180,5,69,0
1237659133281632313,214.475934837016,51.9045413715546,19.99391,23.12377,21.56196,19.13001,19.69412,3180,5,69,0
1237659133281632344,214.511635185143,51.9512576941243,24.63466,24.09516,21.58928,21.34962,20.57107,3180,5,69,0
1237659133281632345,214.511351079896,51.9371241882393,24.57478,23.47675,21.55677,21.11243,20.72889,3180,5,69,0
1237659133281632349,214.533669792117,51.9639237714462,23.94217,21.71435,20.80013,20.25077,20.04048,3180,5,69,0
1237659133281632351,214.476924825691,51.9053978314064,19.7869,22.38825,21.14043,18.82492,19.42762,3180,5,69,0
1237659133281632369,214.603849695613,52.0432132719047,21.36497,18.53924,17.10698,16.00448,15.43819,3180,5,69,0
1237659133281632377,214.627795250778,52.0358185830498,24.63461,15.0434,14.44751,14.14583,22.82688,3180,5,69,0
1237659133281632391,214.669370057842,52.0509183953077,22.69409,19.92607,18.73882,18.20734,17.86088,3180,5,69,0
1237659133281632411,214.626835037777,52.0449461329606,20.78827,19.75474,20.40891,24.3618,19.7099,3180,5,69,0
1237659133281632418,214.605597183787,52.0582421001963,24.26132,23.66772,20.63142,21.37145,19.41509,3180,5,69,0
1237659133281632498,214.604875219803,51.8650789270521,21.21762,18.56041,17.13333,16.36833,15.94359,3180,5,69,0
1237659133281632503,214.714681014055,51.9926964477336,21.88969,19.47704,18.16928,17.19879,16.65952,3180,5,69,0
1237659133281370543,213.695981546884,52.1592556925386,24.59167,22.93314,20.8217,20.29848,19.84072,3180,5,65,0
1237659133281370590,213.783587789281,52.2320758569614,23.80074,22.5607,21.79138,21.39486,21.4085,3180,5,65,0
1237659133281370612,213.784587860233,52.2064658774964,25.29978,22.08898,21.00566,20.67841,20.24537,3180,5,65,0
1237659133281370618,213.707334844806,52.0891661046983,23.4388,22.39137,21.86353,21.44287,20.94686,3180,5,65,0
1237659133281370620,213.825754617417,52.258110398517,23.39204,22.02813,20.36397,19.62917,19.14686,3180,5,65,0
1237659133281370635,213.82673871036,52.2325188919881,23.39188,22.81304,21.81444,21.4441,21.39926,3180,5,65,0
1237659133281370645,213.84816614086,52.2530896057068,22.19613,22.11774,21.80664,20.87298,20.53859,3180,5,65,0
1237659133281370665,213.812933020165,52.1891823374808,23.86601,21.87068,21.11223,20.63255,20.8311,3180,5,65,0
1237659133281370666,213.825488024525,52.2064311202624,22.7951,22.12132,21.84344,21.32377,20.97132,3180,5,65,7915191627127478272
1237659133281370690,213.882730526396,52.2561820118351,23.01988,22.2457,21.63601,21.08662,20.88459,3180,5,65,0
1237659133281370691,213.880451012976,52.2505537813312,23.99298,20.70458,19.97067,19.64674,19.62251,3180,5,65,0
1237659133281370704,213.836029057456,52.1839210185204,21.82564,20.70934,20.20003,20.06936,19.91452,3180,5,65,0
1237659133281370705,213.811864567775,52.1457545119254,25.13352,22.01532,20.33605,19.27302,18.79188,3180,5,65,240016922724554752
1237659133281370783,213.708503992189,52.2826291909036,22.63994,23.47611,21.966,22.03909,21.22699,3180,5,65,0
1237659133281370784,213.683200194384,52.245123131336,26.08215,22.83598,21.29561,20.31675,19.67303,3180,5,65,0
1237659133281370805,213.682494140638,52.1795433806006,22.12271,23.25339,21.74664,21.70866,21.10015,3180,5,65,0
1237659133281370835,213.707531158564,52.1390547126394,23.61863,23.70803,21.84826,21.23848,20.54712,3180,5,65,0
1237659133281370842,213.706842967085,52.1223888440817,26.4439,23.55793,21.49689,21.44837,23.18504,3180,5,65,0
1237659133281370844,213.784030774944,52.223253347472,23.88318,22.18362,20.79496,19.95743,19.87045,3180,5,65,0
1237659133281370855,213.835711883898,52.2758673800095,23.79962,23.55605,21.81215,20.53746,19.84898,3180,5,65,0
1237659133281370889,213.826604262701,52.1871316505376,23.35393,23.33607,21.79978,20.81279,20.27501,3180,5,65,0
1237659133281371054,213.583770215051,52.1360688872891,22.61667,22.30651,21.73359,20.87189,21.24177,3180,5,65,0
1237659133281371056,213.645648141621,52.1043188365908,25.9695,22.78435,21.98457,21.5581,21.63608,3180,5,65,0
1237659133281435661,213.931371753521,52.1444545296941,25.66293,23.0729,21.07219,20.41622,19.9783,3180,5,66,0
1237659133281435671,213.989278022725,52.1293598965155,19.13693,18.18388,17.89052,17.80782,17.79081,3180,5,66,0
1237659133281435679,214.001477926467,52.1049602775536,18.50311,16.83897,15.98328,15.55234,15.21229,3180,5,66,1176687219281258496
1237659133281435802,213.827999780584,52.0538246358947,20.40164,17.81722,16.47638,15.58481,15.11087,3180,5,66,0
1237659133281435851,213.976698795375,52.0928725537019,21.2288,19.73383,18.8741,18.46551,18.14422,3180,5,66,0
1237659133281435888,213.977630374382,52.0546938330769,20.21624,18.41776,17.71452,17.47868,17.31895,3180,5,66,0
1237659133281435901,213.836438048199,52.1294962259879,21.54047,20.14302,18.91102,18.43241,18.07515,3180,5,66,0
1237659133281435904,213.836370938663,52.131910983536,24.29178,22.19124,21.41751,21.29063,20.68622,3180,5,66,0
1237659133281435911,213.989075263798,52.2218322284295,22.51181,20.50948,19.55397,19.17862,19.04786,3180,5,66,0
1237659133281435912,213.987567147159,52.2210804690891,25.21584,22.96127,21.26789,20.18234,19.762,3180,5,66,0
1237659133281435918,214.003017928712,52.1962769909363,23.32884,20.30596,18.78808,17.44543,16.73721,3180,5,66,0
1237659133281435981,213.960298116382,52.1045816972683,22.14948,21.33174,20.84991,20.64936,20.33344,3180,5,66,0
1237659133281436002,214.09562715725,52.2034015020327,21.733,21.25809,20.64112,20.33896,20.05074,3180,5,66,8263048798328346624
1237659133281436039,213.881916308693,52.2118038656312,22.54903,22.19367,21.34668,21.36231,21.26155,3180,5,66,0
1237659133281436046,213.880510788228,52.1960167123043,25.92908,21.65518,20.09182,19.48257,19.07182,3180,5,66,0
1237659133281436063,213.798136539582,52.0587729797159,24.37131,22.36931,21.7893,21.44328,21.49771,3180,5,66,7914029993210173440
1237659133281436070,213.81230069676,52.0630282469315,22.57407,21.76752,20.93887,20.7181,20.33223,3180,5,66,0
1237659133281436106,213.847885432296,52.0750007680861,23.07896,22.42064,21.63599,21.44031,21.03371,3180,5,66,0
1237659133281436134,213.978303732128,52.2335943596655,22.84633,21.58978,21.25916,20.9509,20.83113,3180,5,66,0
1237659133281436147,213.88237644526,52.0887070836064,22.80067,22.36421,21.87353,21.7876,22.626,3180,5,66,0
1237659133281436154,213.978599227028,52.2218725709838,23.36083,21.83464,20.88753,20.30948,20.08523,3180,5,66,0
1237659133281436162,213.976127291562,52.1961809053812,21.64935,21.01059,20.21828,19.85288,19.55416,3180,5,66,0
1237659133281436169,213.931391159111,52.1277033331782,24.56697,22.79281,21.66326,21.45351,21.98087,3180,5,66,0
1237659133281436187,213.929975622456,52.1034123765567,22.48169,22.14549,20.83629,20.404,20.04965,3180,5,66,0
1237659133281436189,213.9871332001,52.182993222775,22.35522,21.82316,20.84832,20.54219,20.30272,3180,5,66,0
1237659133281436191,213.961388228335,52.1427421991918,22.53908,22.28006,21.78564,21.57871,20.87268,3180,5,66,0
1237659133281436219,213.976490351313,52.1390136312783,22.61126,21.39388,20.54415,20.4715,20.19951,3180,5,66,0
1237659133281436232,213.931720200323,52.0643161661705,22.95435,20.67845,19.68631,19.28018,19.04589,3180,5,66,0
1237659133281436236,213.931800600047,52.0616081323783,22.6672,21.58198,21.24199,21.23495,21.29147,3180,5,66,0
1237659133281436240,213.97700277865,52.1250597751432,23.52618,22.41032,20.93092,20.31638,19.82695,3180,5,66,0
1237659133281436241,213.989084286189,52.140172083443,22.98855,22.48562,21.15207,20.76192,20.21773,3180,5,66,0
1237659133281436243,213.961700860968,52.0996577272176,24.91492,23.62108,21.94369,21.35761,21.20421,3180,5,66,0
1237659133281436244,213.959851781984,52.0980776415246,22.29932,22.33169,21.24015,21.08679,20.83911,3180,5,66,0
1237659133281436264,213.930778649042,52.0336142863481,25.74602,22.6735,21.07183,20.28732,19.98305,3180,5,66,0
1237659133281436275,213.930850339234,52.0264238336271,22.36417,21.75888,20.70617,20.42557,20.30426,3180,5,66,0
1237659133281436281,213.962038829732,52.07102686355,24.09388,22.86313,21.70233,20.98931,20.5935,3180,5,66,0
1237659133281436282,214.001409686469,52.1225573089488,23.78852,22.1391,21.36224,21.24,21.12898,3180,5,66,0
1237659133281436286,213.978035961648,52.0857432284145,19.76455,19.82538,19.66138,20.61926,18.46706,3180,5,66,0
1237659133281436293,214.00065214187,52.1156482587842,24.33654,22.70766,21.65349,21.52453,21.15631,3180,5,66,0
1237659133281436317,214.081564694561,52.2010379122956,22.66877,21.98791,20.64133,19.85794,19.42718,3180,5,66,7562784405674285056
1237659133281436318,214.06489252853,52.1767031604786,22.72066,22.41771,21.33185,21.24713,20.24053,3180,5,66,0
1237659133281436320,214.081181599438,52.1985795352287,23.24217,22.78415,21.78916,22.1269,20.94887,3180,5,66,0
1237659133281436336,213.989165775826,52.0380019087776,24.15129,23.1109,21.38088,20.50799,19.92465,3180,5,66,0
1237659133281436378,214.06571123924,52.1037303217666,22.03441,21.52267,21.15583,20.57234,19.9915,3180,5,66,0
1237659133281370530,213.769795652192,52.280669770727,22.95268,21.88374,21.57742,21.51384,20.97036,3180,5,65,7912896121743366144
1237659133281370547,213.717011650381,52.1829704621679,25.67654,22.65078,21.75394,21.13493,20.68646,3180,5,65,0
1237659133281370602,213.767388028713,52.1908014030528,25.32069,22.66551,21.21093,21.04795,20.15919,3180,5,65,0
1237659133281370646,213.854386631664,52.2598926089103,23.20603,21.6062,20.17441,19.58325,19.24913,3180,5,65,0
1237659133281370787,213.640784689035,52.1690949436648,23.19393,24.07713,21.9584,21.41001,20.88293,3180,5,65,0
1237659133281370793,213.715921231398,52.2576246757896,23.58885,22.9795,21.7584,21.24668,20.97994,3180,5,65,0
1237659133281370845,213.768409731689,52.1996234104701,24.16486,23.0808,21.67941,21.68583,21.35319,3180,5,65,0
1237659133281435673,213.963694018457,52.0826908771413,18.37706,17.32598,16.99951,16.90884,16.92718,3180,5,66,0
1237659133281435696,213.991741574631,52.0511481014233,22.09286,19.76286,18.40768,17.3834,16.82415,3180,5,66,0
1237659133281435701,214.019024982639,52.0705361941546,26.11581,16.56638,15.68037,15.29253,23.71586,3180,5,66,0
1237659133281435836,214.005321004674,52.2084880098205,22.42992,20.03105,19.08411,18.76581,18.61275,3180,5,66,0
1237659133281435842,213.949017642846,52.0961141986784,23.55091,21.64178,19.75629,18.97934,18.60892,3180,5,66,0
1237659133281435862,214.003798013896,52.1259395786829,20.74285,19.05394,18.22243,17.88325,17.56997,3180,5,66,0
1237659133281435885,214.049007813365,52.1627198344659,24.18205,21.64088,20.55924,20.37254,20.53239,3180,5,66,0
1237659133281435957,213.951027089489,52.1973442489054,20.75373,19.90658,19.51006,19.22651,19.19352,3180,5,66,0
1237659133281435970,213.948787527848,52.1369830413489,21.27993,20.37763,20.17432,20.07105,20.02403,3180,5,66,0
1237659133281435984,213.949228098579,52.0794114998074,21.56676,20.58082,19.9258,19.56328,19.36316,3180,5,66,0
1237659133281435992,214.037023713504,52.1581166281703,21.42799,20.07778,19.14116,18.64684,18.24573,3180,5,66,0
1237659133281436010,214.018947845882,52.0419207241219,21.56082,20.32866,20.02038,19.81518,19.73037,3180,5,66,0
1237659133281436072,213.864523932564,52.1344068152527,21.87419,21.96076,21.07173,20.92805,20.56989,3180,5,66,0
1237659133281436077,213.840645108356,52.0953959651767,24.17866,22.56187,21.71512,21.14551,20.79256,3180,5,66,0
1237659133281436121,213.9636354326,52.2278695485122,22.7022,22.17178,21.07422,20.05011,19.54616,3180,5,66,0
1237659133281436144,213.95149215529,52.1922800177262,23.30085,22.44913,21.19135,20.45973,20.06175,3180,5,66,0
1237659133281436146,213.949694397009,52.1863997447806,23.48778,22.18851,20.99428,20.75028,20.52197,3180,5,66,0
1237659133281436160,213.95132319116,52.1646826226157,22.67689,22.49568,21.87839,21.14754,20.91723,3180,5,66,0
1237659133281436161,213.922739273144,52.1241388492962,23.18403,22.63838,21.96391,21.52277,21.44341,3180,5,66,0
1237659133281436170,213.95030541991,52.1527626368069,22.21525,21.25378,20.63995,20.61556,20.04089,3180,5,66,8263049898611726336
1237659133281436171,213.95153173467,52.15469756328,23.26323,22.44278,21.96299,21.58943,21.28751,3180,5,66,0
1237659133281436173,213.962694923766,52.1677310332108,21.59748,21.50777,20.63257,20.24202,19.92737,3180,5,66,0
1237659133281436182,214.005657926586,52.2234991767473,25.37378,22.67546,21.8799,21.60455,21.3859,3180,5,66,0
1237659133281436201,213.923028288084,52.075580064527,24.04537,23.06285,21.6085,20.74448,20.02295,3180,5,66,0
1237659133281436205,213.936170361466,52.092529478518,22.48993,21.6921,20.73322,20.63952,20.4965,3180,5,66,0
1237659133281436220,213.922228119475,52.0620337226406,23.12834,21.6468,19.94314,19.35463,19.061,3180,5,66,0
1237659133281436222,213.951188225431,52.1032882253588,23.8742,22.93045,21.37303,20.23248,19.75935,3180,5,66,0
1237659133281436233,213.950697300293,52.0908014400682,22.70305,21.59133,21.32695,21.21997,21.52301,3180,5,66,7916335943870863360
1237659133281436237,213.964478125131,52.1085281937697,25.15882,22.24171,20.87917,19.6971,19.16822,3180,5,66,0
1237659133281436245,214.038298639625,52.2074865492092,22.34847,21.69463,20.71575,20.28057,20.18963,3180,5,66,0
1237659133281436246,213.991037557326,52.1373551186847,22.86119,21.84671,21.1724,21.37384,20.90967,3180,5,66,0
1237659133281436247,214.049448274206,52.2200621719572,22.69136,21.16203,20.46714,20.11553,19.94731,3180,5,66,0
1237659133281370888,213.866367195501,52.2482282991239,23.77591,23.67498,21.86615,21.06775,20.53202,3180,5,65,0
1237659133281305260,213.404594711024,52.2471631579003,25.20357,23.78248,21.92159,21.03688,20.57554,3180,5,64,0
1237659133281305258,213.383152934307,52.2200342558695,22.76254,23.18388,21.60182,21.28637,20.88633,3180,5,64,0
1237659133281436251,213.990445879858,52.1349692061995,26.30717,22.56083,21.11929,20.46502,19.96991,3180,5,66,0
1237659133281436268,214.038927848205,52.183037444364,22.57671,21.79159,21.33231,21.41474,20.80737,3180,5,66,0
1237659133281436269,213.990456375021,52.1140767647873,24.19427,21.64238,21.07558,22.33373,24.2612,3180,5,66,0
1237659133281436276,213.936867942178,52.0349509991197,25.3002,22.56606,21.36307,20.54739,20.51209,3180,5,66,0
1237659133281436280,213.962710873927,52.0693892709875,22.8696,21.6953,21.02186,20.70263,20.54938,3180,5,66,0
1237659133281436304,214.0500550218,52.167284795371,23.4358,22.75101,21.79925,21.57948,21.7471,3180,5,66,0
1237659133281436345,214.004829204614,52.0502379170999,22.78576,22.05799,21.4375,20.71195,20.23515,3180,5,66,0
1237659133281436347,214.036579090902,52.0966570738275,22.74465,23.26338,21.29863,20.6871,20.03956,3180,5,66,0
1237659133281436348,214.037333729645,52.0957241179601,23.69778,22.81808,21.96848,21.75848,21.39589,3180,5,66,0
1237659133281436376,214.102386553236,52.1602414289942,24.2503,22.02854,21.50994,21.72354,21.7931,3180,5,66,0
1237659133281436421,213.841408244926,52.1125403803955,22.48841,22.79531,21.64795,22.06487,22.20271,3180,5,66,0
1237659133281436431,213.950468254201,52.2311714752272,22.79567,22.65175,21.85007,22.03744,21.54029,3180,5,66,0
1237659133281436451,213.963262684962,52.2120013741857,26.39136,22.93181,21.17666,20.19505,19.69707,3180,5,66,0
1237659133281436486,213.989811493273,52.1803812107455,25.50282,23.43673,21.96721,22.4035,21.15295,3180,5,66,0
1237659133281436501,213.922697208203,52.0444441238156,25.2435,22.78724,21.71709,20.92278,20.54977,3180,5,66,0
1237659133281436502,213.93584380875,52.0608401959513,24.16715,23.48035,21.71304,21.02489,20.6953,3180,5,66,0
1237659133281436604,213.864201281233,52.150644764601,25.69191,23.25071,21.90378,20.81414,20.22761,3180,5,66,0
1237659133281436696,213.866479089862,52.0944649487528,22.91345,23.2784,21.67057,27.44026,18.39186,3180,5,66,0
1237659133281501193,214.124259783701,52.1607634483809,15.34146,15.60497,15.72589,13.41553,13.68352,3180,5,67,0
1237659133281501194,214.124878399391,52.1627043288215,16.74194,15.44252,15.74296,14.77517,14.67122,3180,5,67,0
1237659133281501238,214.246833906696,52.1302698664394,19.19074,17.91734,17.17775,17.28895,17.1664,3180,5,67,0
1237659133281501244,214.247757759313,52.1351350261797,25.05293,23.01285,21.14879,19.64532,19.02207,3180,5,67,0
1237659133281501249,214.247167660195,52.1383997638754,25.23682,24.89704,21.90082,21.31437,22.87481,3180,5,67,0
1237659133281501330,214.267207210077,52.0662530126548,22.20928,22.09875,20.93395,20.79818,20.52031,3180,5,67,0
1237659133281501410,214.247882670915,52.0777352337698,20.52714,19.53911,19.10481,19.01028,18.9673,3180,5,67,0
1237659133281436409,213.825930770232,52.1178108394116,25.38851,23.71415,21.71771,20.50702,20.22587,3180,5,66,0
1237659133281436443,213.880652168495,52.1038545689732,23.75451,23.14231,21.76409,21.48496,20.96702,3180,5,66,0
1237659133281436476,213.961566497044,52.1583702687961,24.06958,22.59058,21.18488,20.27031,19.67962,3180,5,66,0
1237659133281436499,213.961566944501,52.1122799324637,23.88341,23.47677,21.63904,20.65962,19.82484,3180,5,66,0
1237659133281436527,213.961744451722,52.036814600267,24.37465,22.90324,21.54444,20.43369,19.86972,3180,5,66,7916334844359235584
1237659133281501197,214.121602970581,52.1512167096715,16.96392,15.53701,15.1872,14.86359,14.7943,3180,5,67,0
1237659133281501239,214.21490109227,52.1295188310842,22.23835,19.61747,18.56293,18.16067,17.91684,3180,5,67,0
1237659133281501240,214.231165904883,52.1367241479536,25.2239,25.62837,15.35162,14.85395,22.9539,3180,5,67,0
1237659133281501334,214.279433858404,52.0458085949114,18.71774,17.02275,16.34049,16.12461,15.99221,3180,5,67,0
1237659133281501353,214.120846331991,52.1352889610039,19.32886,18.32872,18.05689,17.98511,17.96526,3180,5,67,0
1237659133281501361,214.064529825891,52.0520003438878,19.93921,17.43107,16.11238,15.4601,15.09245,3180,5,67,0
1237659133281501395,214.216833215489,52.1158805333527,19.44386,18.3828,18.0218,17.88684,17.8143,3180,5,67,0
1237659133281501397,214.252662852664,52.1455986532084,21.55399,19.13679,17.92213,17.35989,17.03358,3180,5,67,0
1237659133281501400,214.21720831198,52.0916655724241,22.03942,19.47061,18.0917,17.06922,16.51556,3180,5,67,0
1237659133281501402,214.216403303312,52.0938003322772,24.0642,24.48654,21.95478,21.56127,22.01933,3180,5,67,0
1237659133281501432,214.216116098371,51.9942933420837,22.75031,19.67537,18.33182,17.44371,16.93293,3180,5,67,0
1237659133281501437,214.300534917994,52.0865156387474,22.83415,20.2677,19.08102,18.58406,18.31601,3180,5,67,0
1237659133281501459,214.121821154925,52.0191720991535,22.9291,20.85555,19.24188,18.67561,18.27579,3180,5,67,0
1237659133281501470,214.280979138773,52.1243511079958,22.10463,20.36014,18.63541,18.10039,17.69432,3180,5,67,7591047627246163968
1237659133281501503,214.12205867152,52.0814494141554,21.20898,20.1738,19.35836,18.95288,18.69327,3180,5,67,0
1237659133281501514,214.215842493094,52.1596938494457,21.77704,20.86244,20.05404,20.05121,19.75129,3180,5,67,0
1237659133281501559,214.064711046712,52.0979833899091,21.98802,20.51452,19.93302,19.6454,19.42794,3180,5,67,0
1237659133281501620,214.140230389838,52.1435738728383,22.43262,21.72916,20.73766,20.5285,20.46871,3180,5,67,0
1237659133281501637,214.08124160111,52.0434762506079,23.85665,22.81181,21.08677,20.16731,19.62715,3180,5,67,0
1237659133281501642,214.170259873512,52.1682688898957,22.29308,21.85397,20.93097,20.53067,20.36484,3180,5,67,0
1237659133281501658,214.122625821368,52.0739750900364,23.87073,22.54063,21.18309,20.78546,20.33451,3180,5,67,0
1237659133281501683,214.169378302396,52.1275839684727,23.54085,22.42429,21.62538,21.6262,21.11255,3180,5,67,0
1237659133281501689,214.082451962826,52.0005647737138,22.86884,22.17127,21.41987,21.18988,21.36923,3180,5,67,0
1237659133281501696,214.168586215873,52.1186077343999,24.69254,21.6911,19.74414,18.78931,18.43568,3180,5,67,7562783306162657280
1237659133281501705,214.141155796671,52.0645250530418,24.13327,22.54685,21.18039,20.19637,19.50091,3180,5,67,240027917840832512
1237659133281501719,214.121011257381,52.0227107891061,23.39755,22.64292,21.80898,22.46736,21.51639,3180,5,67,0
1237659133281501754,214.141739078879,52.0227334489799,21.89117,21.18206,20.47276,20.28901,19.98484,3180,5,67,0
1237659133281501769,214.1902118055,52.0691234280073,21.90931,21.08504,20.72364,20.50353,20.40047,3180,5,67,0
1237659133281501778,214.141813504374,51.9927897412695,21.49096,20.05606,19.0584,18.56756,18.28287,3180,5,67,0
1237659133281501788,214.215698985908,52.0794974131364,22.00156,21.87024,21.09427,20.85291,21.20772,3180,5,67,0
1237659133281501797,214.252162857376,52.1241235025631,22.43417,21.71238,20.50983,19.93841,19.77312,3180,5,67,0
1237659133281501798,214.252041745505,52.1267948242949,23.16245,21.79382,20.66245,20.03441,19.84503,3180,5,67,0
1237659133281501807,214.229569548205,52.0853758934137,22.27224,20.75366,19.50565,19.10767,18.69611,3180,5,67,0
1237659133281501820,214.169641856613,51.9873368520198,22.63066,22.61608,21.29062,20.93031,20.79473,3180,5,67,0
1237659133281501831,214.191021861817,52.0028069128141,21.90524,20.93114,19.56695,19.06033,18.61748,3180,5,67,0
1237659133281501841,214.28036809007,52.1214631576142,24.20023,23.15168,21.93412,21.15834,20.69672,3180,5,67,0
1237659133281501859,214.230934147398,52.0367741083018,22.35281,22.04099,21.42074,21.48401,21.85957,3180,5,67,0
1237659133281501872,214.317552425729,52.1363628622362,24.27293,22.35487,21.14783,20.63154,20.14489,3180,5,67,0
1237659133281501886,214.253771574352,52.0361437687443,23.25758,23.83325,21.83046,20.40479,19.62516,3180,5,67,0
1237659133281501887,214.252934329217,52.0345369164639,23.06779,22.02669,21.45345,21.35773,21.43514,3180,5,67,0
1237659133281501897,214.318946291778,52.1139031765678,22.18614,22.12294,21.46706,21.25237,21.109,3180,5,67,7803702796331800576
1237659133281501901,214.318023138623,52.1101368295396,22.5502,21.40989,20.09748,19.57781,19.10534,3180,5,67,0
1237659133281501971,214.064889157755,52.0343142511218,24.24183,23.54735,21.22364,20.62259,22.36077,3180,5,67,0
1237659133281501975,214.095259252969,52.0630228355004,26.19528,23.73434,21.86282,20.76591,20.02554,3180,5,67,0
1237659133281502042,214.170010033031,52.0530155725715,23.4815,22.91498,21.9542,21.70905,21.23536,3180,5,67,0
1237659133281502064,214.280121578961,52.1543237948437,25.64279,23.16453,21.48596,20.46257,19.99381,3180,5,67,7911713871848822784
1237659133281502108,214.299345307667,52.1019605537984,23.72156,23.17288,21.42148,21.15577,20.85953,3180,5,67,0
1237659133281566774,214.341006820791,52.0321924050616,16.7796,15.61062,15.22038,15.08596,15.04591,3180,5,68,0
1237659133281566870,214.459339666834,51.9498984482503,23.21252,22.15569,21.52856,21.51045,20.92156,3180,5,68,0
1237659133281566931,214.387516728097,52.0746016770518,20.84054,18.4014,17.38294,17.02294,16.81579,3180,5,68,0
1237659133281567005,214.480644476835,51.9657977150231,24.80542,20.84993,19.40703,18.56578,18.12218,3180,5,68,0
1237659133281567024,214.279975180095,51.9685996491332,20.89495,19.82499,19.30659,19.04691,18.84718,3180,5,68,0
1237659133281567084,214.340139562971,52.1071044276452,22.20115,21.32715,20.97005,20.91148,21.07598,3180,5,68,0
1237659133281567086,214.279866602179,52.0210464613811,24.60751,23.01578,21.59086,20.91521,20.22265,3180,5,68,0
1237659133281567095,214.252084427434,51.9743772888794,22.49729,22.37379,21.72958,20.717,20.53238,3180,5,68,5648729813588137984
